ID,label,form_date,B_amp1,B_amp2,B_delAmp,B_trend1,B_trend2,B_delTrend,B_breakDate,B_rlmIntercept,B_rlmTrend,G_amp1,G_amp2,G_delAmp,G_trend1,G_trend2,G_delTrend,G_breakDate,G_rlmIntercept,G_rlmTrend,R_amp1,R_amp2,R_delAmp,R_trend1,R_trend2,R_delTrend,R_breakDate,R_rlmIntercept,R_rlmTrend,NIR_amp1,NIR_amp2,NIR_delAmp,NIR_trend1,NIR_trend2,NIR_delTrend,NIR_breakDate,NIR_rlmIntercept,NIR_rlmTrend,SWIR1_amp1,SWIR1_amp2,SWIR1_delAmp,SWIR1_trend1,SWIR1_trend2,SWIR1_delTrend,SWIR1_breakDate,SWIR1_rlmIntercept,SWIR1_rlmTrend,SWIR2_amp1,SWIR2_amp2,SWIR2_delAmp,SWIR2_trend1,SWIR2_trend2,SWIR2_delTrend,SWIR2_breakDate,SWIR2_rlmIntercept,SWIR2_rlmTrend,NDVI_amp1,NDVI_amp2,NDVI_delAmp,NDVI_trend1,NDVI_trend2,NDVI_delTrend,NDVI_breakDate,NDVI_rlmIntercept,NDVI_rlmTrend,NDMI_amp1,NDMI_amp2,NDMI_delAmp,NDMI_trend1,NDMI_trend2,NDMI_delTrend,NDMI_breakDate,NDMI_rlmIntercept,NDMI_rlmTrend,NBR_amp1,NBR_amp2,NBR_delAmp,NBR_trend1,NBR_trend2,NBR_delTrend,NBR_breakDate,NBR_rlmIntercept,NBR_rlmTrend,NBR2_amp1,NBR2_amp2,NBR2_delAmp,NBR2_trend1,NBR2_trend2,NBR2_delTrend,NBR2_breakDate,NBR2_rlmIntercept,NBR2_rlmTrend,TCB_amp1,TCB_amp2,TCB_delAmp,TCB_trend1,TCB_trend2,TCB_delTrend,TCB_breakDate,TCB_rlmIntercept,TCB_rlmTrend,TCG_amp1,TCG_amp2,TCG_delAmp,TCG_trend1,TCG_trend2,TCG_delTrend,TCG_breakDate,TCG_rlmIntercept,TCG_rlmTrend,TCW_amp1,TCW_amp2,TCW_delAmp,TCW_trend1,TCW_trend2,TCW_delTrend,TCW_breakDate,TCW_rlmIntercept,TCW_rlmTrend,TCA_amp1,TCA_amp2,TCA_delAmp,TCA_trend1,TCA_trend2,TCA_delTrend,TCA_breakDate,TCA_rlmIntercept,TCA_rlmTrend,TCD_amp1,TCD_amp2,TCD_delAmp,TCD_trend1,TCD_trend2,TCD_delTrend,TCD_breakDate,TCD_rlmIntercept,TCD_rlmTrend
uuid:3289fb98-970d-44ce-b194-8dfe9bb92431,DEF,2014-11-17,0.005214737464117,0.005214737464117,0,1.72225885e-07,1.72225885e-07,0,NA,0.031251127522302,0.000148549046718,0.001727936024691,0.001727936024691,0,1.178851963e-06,1.178851963e-06,0,NA,0.045406570583977,0.000431683955454,0.006756735258254,0.006756735258254,0,2.654231486e-06,2.654231486e-06,0,NA,0.027875091188887,0.001038610179264,0.026718308554564,0.057662716791648,0.030944408237083,9.735157226e-06,-1.865387978e-05,-2.8389037005e-05,-3.92602739726021,0.359868523710585,-0.003326078483695,0.01007976868234,0.016589621090421,0.006509852408081,4.495057522e-06,-2.9954365529e-05,-3.4449423051e-05,-3.57534246575324,0.129747890094475,0.002825456049591,0.004467336480171,0.019468742077287,0.015001405597116,1.314009656e-06,-2.7528241699e-05,-2.8842251355e-05,-3.57534246575324,0.050200147189671,0.002531668235255,0.042758026296919,0.714416472950383,0.671658446653464,-1.3521721955e-05,0.011256366003772,0.011269887725726,-0.9479452054793,0.859053393104887,-0.007988072518006,0.010876755559729,0.098355008246073,0.087478252686343,-2.72371857e-06,6.4233089895e-05,6.6956808465e-05,-3.57534246575324,0.472788263773548,-0.012782612955527,0.009932963825284,0.116781010870295,0.106848047045011,-1.67334142e-06,7.8324005047e-05,7.9997346467e-05,-3.57534246575324,0.756964600604956,-0.014113043965545,0.009382728143425,0.062949964494652,0.053567236351227,1.99376488e-07,3.2149776869e-05,3.1950400381e-05,-3.57534246575324,0.436777957103704,-0.008473275001155,0.019320171362607,0.019320171362607,0,-4.25625632e-07,-4.25625632e-07,0,NA,0.301426087253711,-0.000107201698932,0.025114504824093,0.061345233342538,0.036230728518444,4.719346594e-06,2.0291046924e-05,1.557170033e-05,-3.57534246575324,0.245279020127883,-0.003567147860332,0.004588693952732,0.019932983873307,0.015344289920575,-2.427982324e-06,2.3701105099e-05,2.6129087424e-05,-3.57534246575324,-0.040942138713156,-0.003878000820377,0.018265755232333,0.116965123100441,0.098699367868108,-6.54755623e-07,0.000106546980534,0.000107201736157,-3.57534246575324,0.687040690344524,-0.007902776350157,0.0326412593602,0.0326412593602,0,-4.495455842e-06,-4.495455842e-06,0,NA,0.388148842420964,-0.001830193637465
uuid:33904533-92fd-43dd-94b7-34b368e36fe9,DEG,2014-10-31,0.004110240567772,0.004110240567772,0,-9.3358384e-07,-9.3358384e-07,0,NA,0.028691569434941,-0.000392310987813,0.009570271267662,0.009570271267662,0,-6.6793746e-07,-6.6793746e-07,0,NA,0.041140337543402,-0.000442492991095,0.004449982188137,0.004449982188137,0,-8.28740389e-07,-8.28740389e-07,0,NA,0.027195005731746,-0.000366314072952,0.132215953183778,0.132215953183778,0,2.483688943e-06,2.483688943e-06,0,NA,0.275760055539508,-0.000489623140749,0.055877531918028,0.055877531918028,0,3.463095978e-06,3.463095978e-06,0,NA,0.109092022514422,0.000256805124703,0.028235012555979,0.028235012555979,0,2.07873322e-07,2.07873322e-07,0,NA,0.051244895170013,-0.000345029871391,0.055938164263269,0.055938164263269,0,3.874397821e-06,3.874397821e-06,0,NA,0.808799843593135,0.002184306850743,0.020935067492828,0.020935067492828,0,-6.057783115e-06,-6.057783115e-06,0,NA,0.442441173738053,-0.001850634678256,0.023677349942276,0.023677349942276,0,1.550504785e-06,1.550504785e-06,0,NA,0.694232654225954,0.001047635238322,0.011491619338185,0.011491619338185,0,1.1926738361e-05,1.1926738361e-05,0,NA,0.35241289641883,0.00458623064145,0.105825300347196,0.105825300347196,0,1.352731235e-06,1.352731235e-06,0,NA,0.243845136731495,-0.000796023094715,0.091640153427792,0.091640153427792,0,3.31254586e-06,3.31254586e-06,0,NA,0.180660103086634,5.1379948432e-05,0.029722671338993,0.029722671338993,0,-2.545485515e-06,-2.545485515e-06,0,NA,-0.042679603546499,-0.000285403081055,0.05602255898223,0.05602255898223,0,4.545020612e-06,4.545020612e-06,0,NA,0.62733804594874,0.002361952079255,0.144519471301704,0.144519471301704,0,2.430150994e-06,2.430150994e-06,0,NA,0.303892692069428,-0.000615758719734
uuid:3488a136-bc7e-478f-b2ed-8794cd8a70ad,DEG,2012-05-28,0.005857891481564,0.020942594663487,0.015084703181923,-9.35800592e-07,-0.000165290774192,-0.0001643549736,-1.38904109589021,0.04551663493627,-2.460723863e-06,0.007143798991114,0.014942600568716,0.007798801577602,7.97456536e-07,-0.000130067307938,-0.000130864764474,-1.38904109589021,0.069087240232461,0.000204198354454,0.006346851968184,0.006346851968184,0,6.47771855e-07,6.47771855e-07,0,NA,0.05600970526233,0.000356351624906,0.036097234844755,0.036097234844755,0,3.74042043e-06,3.74042043e-06,0,NA,0.318080707596322,0.000813285719568,0.012022521298084,0.012975389688073,0.000952868389989,5.397910934e-06,7.136650699e-05,6.5968596056e-05,-2.02465753424644,0.219143259009819,0.001089181993346,0.013712351472992,0.013712351472992,0,1.44331979e-07,1.44331979e-07,0,NA,0.108566293408094,0.000396291225423,0.035571243680909,0.035571243680909,0,8.91414684e-07,8.91414684e-07,0,NA,0.700728848535929,-0.000686910544474,0.067354638088216,0.067354638088216,0,2.824609653e-06,2.824609653e-06,0,NA,0.189960316588654,-0.000706322873556,0.066895837791819,0.066895837791819,0,4.606594856e-06,4.606594856e-06,0,NA,0.497805797497699,-0.000397349081996,0.019507644749799,0.019507644749799,0,1.137960922e-06,1.137960922e-06,0,NA,0.343437808330272,-0.000243438386223,0.028604265298996,0.028604265298996,0,2.728323526e-06,2.728323526e-06,0,NA,0.340444523874895,0.001220115442679,0.026140575946288,0.026140575946288,0,2.885194483e-06,2.885194483e-06,0,NA,0.188665155204957,0.000304065268065,0.01568417608205,0.009454055039883,-0.006230121042167,2.3075093e-07,-0.000259207049982,-0.000259437800911,-1.38904109589021,-0.134602240411437,-0.000628572602767,0.045528788319114,0.045528788319114,0,2.59522063e-06,2.59522063e-06,0,NA,0.50969672851021,-0.000397777103883,0.034295243539986,0.034295243539986,0,3.620507633e-06,3.620507633e-06,0,NA,0.388935275394786,0.001200786715768
uuid:3529404f-c641-4915-abf3-ddbe4f796b96,DEF,2014-10-29,0.009470764595216,0.009470764595216,0,-3.40776284e-07,-3.40776284e-07,0,NA,0.040021244791778,-0.00021049061927,0.007539625960308,0.007539625960308,0,1.674186723e-06,1.674186723e-06,0,NA,0.049817727890509,0.000544888714321,0.014279769928233,0.014279769928233,0,3.70787064e-06,3.70787064e-06,0,NA,0.037332044639159,0.001437442004189,0.090094946764508,0.090094946764508,0,1.709257605e-06,1.709257605e-06,0,NA,0.275538524241165,-0.001681490941434,0.010886494545068,0.010886494545068,0,1.3642380836e-05,1.3642380836e-05,0,NA,0.111821019323925,0.004845841623813,0.015938891208009,0.015938891208009,0,1.0860652424e-05,1.0860652424e-05,0,NA,0.048138871428612,0.003994935001581,0.149369587706044,0.149369587706044,0,-2.078086292e-05,-2.078086292e-05,0,NA,0.752520099547155,-0.00937227268603,0.141023983889178,0.141023983889178,0,-4.2416450146e-05,-4.2416450146e-05,0,NA,0.403449852667322,-0.01700987908936,0.162594979046068,0.162594979046068,0,-4.8262417978e-05,-4.8262417978e-05,0,NA,0.684403116107177,-0.019197552433798,0.072479896669531,0.072479896669531,0,-2.0854400745e-05,-2.0854400745e-05,0,NA,0.38569821289164,-0.00837159186651,0.050462269861632,0.050462269861632,0,8.155512952e-06,8.155512952e-06,0,NA,0.255314577878453,0.001339479004327,0.075436216457721,0.075436216457721,0,-1.05584496e-06,-1.05584496e-06,0,NA,0.170126971949303,-0.0018350100462,0.01795714103659,0.01795714103659,0,-1.5477159691e-05,-1.5477159691e-05,0,NA,-0.037138413589288,-0.00589912219187,0.139967025078419,0.139967025078419,0,-1.7670062308e-05,-1.7670062308e-05,0,NA,0.574829782841276,-0.007356956759467,0.081112471626134,0.081112471626134,0,7.640479057e-06,7.640479057e-06,0,NA,0.309490216945777,0.000274316556551
uuid:354def6d-0207-49d7-9451-00526ddb8de3,DEG,2010-11-01,0.00712630355124,0.00712630355124,0,-7.95584871e-07,-7.95584871e-07,0,NA,0.030809985287635,-6.4178364236e-05,0.004596860152801,0.004596860152801,0,7.23523146e-07,7.23523146e-07,0,NA,0.04040401480823,0.000360307946788,0.006566905660587,0.006566905660587,0,3.29985687e-07,3.29985687e-07,0,NA,0.02900258441087,0.000305644353505,0.040675967683537,0.040675967683537,0,2.449365317e-06,2.449365317e-06,0,NA,0.295129673950085,-0.001948542436987,0.004439215617057,0.004439215617057,0,8.84188494e-07,8.84188494e-07,0,NA,0.123515788791581,1.3702639477e-05,0.002330353659562,0.002330353659562,0,3.99061023e-07,3.99061023e-07,0,NA,0.052984361013287,0.000206243876248,0.061395588061344,0.061395588061344,0,1.266443106e-06,1.266443106e-06,0,NA,0.822114802435582,-0.00326838577063,0.039554199555014,0.039554199555014,0,1.430205153e-06,1.430205153e-06,0,NA,0.401569907220078,-0.001151018995436,0.040928736734892,0.040928736734892,0,5.65429153e-07,5.65429153e-07,0,NA,0.688034031695574,-0.001512444727396,0.03074377642095,0.03074377642095,0,1.204263199e-06,1.204263199e-06,0,NA,0.392528556093821,-0.000821155413908,0.016309488123215,0.016309488123215,0,1.395532616e-06,1.395532616e-06,0,NA,0.258289589039088,-0.000681438582237,0.038166891118669,0.038166891118669,0,2.556638997e-06,2.556638997e-06,0,NA,0.194218009865519,-0.001539757471076,0.001650775880663,0.005357201635311,0.003706425754648,7.597456e-09,-1.4815938005e-05,-1.4823535461e-05,-3.95616438356137,-0.052206066278122,-0.000176578363302,0.062688541139329,0.062688541139329,0,5.17646924e-06,5.17646924e-06,0,NA,0.634646318825968,-0.001512750919766,0.035367481815843,0.035367481815843,0,1.970059444e-06,1.970059444e-06,0,NA,0.326896427866886,-0.001806677999366
uuid:35f8bf21-6356-4617-a1dd-759f717ba9e2,DEG,2014-10-30,0.004185961155617,0.004185961155617,0,-8.34952249e-07,-8.34952249e-07,0,NA,0.026463586264277,-0.000257995005203,0.003788973123584,0.003788973123584,0,-9.06303613e-07,-9.06303613e-07,0,NA,0.041651946736966,-0.000281686499608,0.004900798739735,0.004900798739735,0,-7.10081391e-07,-7.10081391e-07,0,NA,0.029720385792565,-0.000231522660923,0.012813005924043,0.012813005924043,0,3.539305484e-06,3.539305484e-06,0,NA,0.272812463815289,0.001234371922385,0.011655735795671,0.011655735795671,0,1.074603e-09,1.074603e-09,0,NA,0.109630632296022,-7.8416809789e-05,0.005955205601018,0.005955205601018,0,-4.4073125e-08,-4.4073125e-08,0,NA,0.046397251018591,-4.9492913447e-05,0.022820317730577,0.022820317730577,0,3.407817619e-06,3.407817619e-06,0,NA,0.806575275899215,0.001175223233236,0.023264407344668,0.023264407344668,0,2.030300088e-06,2.030300088e-06,0,NA,0.432697909113412,0.000779138910824,0.020942899380404,0.020942899380404,0,2.22409484e-07,2.22409484e-07,0,NA,0.718313219651068,-8.5840368092e-05,0.020748141323362,0.020748141323362,0,-4.02729689e-07,-4.02729689e-07,0,NA,0.407357477587076,-0.000181720174267,0.014459047728858,0.014459047728858,0,6.6218215e-07,6.6218215e-07,0,NA,0.239770052142026,0.000140829958075,0.008752461983346,0.008752461983346,0,3.521667884e-06,3.521667884e-06,0,NA,0.181195057124833,0.001075565887917,0.00869879361057,0.00869879361057,0,-1.67633896e-07,-1.67633896e-07,0,NA,-0.041239869597666,-1.1625785454e-05,0.014353422380523,0.014353422380523,0,4.318650254e-06,4.318650254e-06,0,NA,0.650037514552722,0.00135416747115,0.016360876440466,0.016360876440466,0,2.937598601e-06,2.937598601e-06,0,NA,0.299920134522046,0.000984435213377
uuid:3617c378-34c8-4ea8-98a4-b2178f0c0fb7,DEG,2012-05-13,0.006826812594085,0.006826812594085,0,-1.43127862e-07,-1.43127862e-07,0,NA,0.032131857570956,0.000109818438697,0.0040441503959,0.0040441503959,0,3.16511163e-07,3.16511163e-07,0,NA,0.043743265445824,0.000184453761703,0.006262744042868,0.006262744042868,0,9.73161058e-07,9.73161058e-07,0,NA,0.026315749911963,0.000511208193378,0.040510549371708,0.040510549371708,0,-2.167423621e-06,-2.167423621e-06,0,NA,0.333910242618186,-0.001222506011332,0.006077345871708,0.006077345871708,0,-2.314246e-07,-2.314246e-07,0,NA,0.145995990221722,-0.000124302973408,0.00198808150539,0.00198808150539,0,3.48380606e-07,3.48380606e-07,0,NA,0.059165734465016,0.000137110213255,0.048412765891853,0.048412765891853,0,-4.726381139e-06,-4.726381139e-06,0,NA,0.837305931825834,-0.001783700743603,0.039307890915155,0.039307890915155,0,-2.434034713e-06,-2.434034713e-06,0,NA,0.392979740803451,-0.001211194120139,0.034496925138507,0.034496925138507,0,2.94003505e-07,2.94003505e-07,0,NA,0.689907776245556,-0.00035803816123,0.02164956339177,0.02164956339177,0,9.0759165e-07,9.0759165e-07,0,NA,0.410126408836617,6.4236728403e-05,0.018705695383516,0.018705695383516,0,-1.364929544e-06,-1.364929544e-06,0,NA,0.294436328215245,-0.000785910574636,0.036995679509438,0.036995679509438,0,-2.082008064e-06,-2.082008064e-06,0,NA,0.219060806637674,-0.000935945209075,0.003224264822344,0.003224264822344,0,-1.22189666e-07,-1.22189666e-07,0,NA,-0.062342665127978,-4.392112821e-06,0.052319344921001,0.052319344921001,0,1.32301961e-07,1.32301961e-07,0,NA,0.635025861423664,-9.2210409619e-05,0.037256592733772,0.037256592733772,0,-2.288126761e-06,-2.288126761e-06,0,NA,0.370951213822116,-0.001328934490737
uuid:363a4ed1-ca93-4566-b9d2-842dfad8ecf0,DEG,2013-04-18,0.004982435486933,0.004982435486933,0,2.061725043e-06,2.061725043e-06,0,NA,0.031901474814341,0.000863759839833,0.00260397664217,0.00260397664217,0,3.814078143e-06,3.814078143e-06,0,NA,0.046159070412305,0.00136812404537,0.006380536968403,0.006380536968403,0,4.478273385e-06,4.478273385e-06,0,NA,0.031606716229541,0.001836680301998,0.075727654401143,0.075727654401143,0,8.901184377e-06,8.901184377e-06,0,NA,0.331122580883661,0.001799049127751,0.006390344930196,0.011138045460208,0.004747700530012,5.78884755e-06,1.649998017e-06,-4.138849533e-06,-7.24931506849316,0.140998389597553,0.003569982321456,0.003939766518542,0.003939766518542,0,8.134765318e-06,8.134765318e-06,0,NA,0.059577128757892,0.003040733078668,0.068657965360698,0.068657965360698,0,-1.6332106223e-05,-1.6332106223e-05,0,NA,0.821953727837828,-0.007490067946261,0.070628688254463,0.070628688254463,0,-1.6189580459e-05,-1.6189580459e-05,0,NA,0.397700045782093,-0.007063794093042,0.078946972672741,0.078946972672741,0,-2.2886849108e-05,-2.2886849108e-05,0,NA,0.687575126989969,-0.009993027611446,0.035437810282382,0.072015939709444,0.036578129427062,-1.1722211179e-05,0.000127537402887,0.000139259614066,-1.33424657534238,0.399669728706158,-0.007480299267807,0.043082844623375,0.043082844623375,0,1.2324990252e-05,1.2324990252e-05,0,NA,0.292782282094883,0.003801376169339,0.062417256299086,0.062417256299086,0,3.969637816e-06,3.969637816e-06,0,NA,0.218627713654144,0.000215729056487,0.002814131876829,0.008361335971577,0.005547204094748,-1.3396711374e-05,-1.2120184307e-05,1.276527067e-06,-3.9205479452055,-0.058876128710648,-0.003394086755709,0.069600585295759,0.069600585295759,0,-1.3393878995e-05,-1.3393878995e-05,0,NA,0.639048162138373,-0.005906885393259,0.070872443336386,0.070872443336386,0,1.2647087033e-05,1.2647087033e-05,0,NA,0.366532062569234,0.003266959028828
uuid:381389ac-2c6d-441b-9ebe-2fcdefd0253b,DEG,2014-10-31,0.005990112967469,0.005006276154494,-0.000983836812976,1.36022909e-07,-1.078538827e-05,-1.0921411179e-05,-5.80821917808225,0.034645872856298,-0.00029112058443,0.004485291830867,0.002637045365933,-0.001848246464934,1.19151848e-06,-9.406715905e-06,-1.0598234386e-05,-5.80821917808225,0.047159222409264,-0.000140342863558,0.006973095668839,0.005312189311365,-0.001660906357474,4.15572495e-07,-1.0142583542e-05,-1.0558156038e-05,-5.80821917808225,0.034767579579697,-6.1430107231e-05,0.04807844556638,0.04807844556638,0,3.532093031e-06,3.532093031e-06,0,NA,0.318801729520524,0.001211853970119,0.004882715021215,0.004882715021215,0,3.267118048e-06,3.267118048e-06,0,NA,0.138132799027186,0.001147776003148,0.003308803623017,0.003308803623017,0,1.234139488e-06,1.234139488e-06,0,NA,0.060270640545527,0.000479933301556,0.053964855003614,0.053964855003614,0,2.903793317e-06,2.903793317e-06,0,NA,0.803470981488882,0.001043203374963,0.048061535406056,0.048061535406056,0,-3.678935091e-06,-3.678935091e-06,0,NA,0.391155142516082,-0.001283513382262,0.045853723586644,0.045853723586644,0,-2.053983688e-06,-2.053983688e-06,0,NA,0.681233186444359,-0.000917841841059,0.029195894400507,0.029195894400507,0,9.20655144e-07,9.20655144e-07,0,NA,0.392719686994428,0.000126744872495,0.026296945606139,0.026296945606139,0,2.996289192e-06,2.996289192e-06,0,NA,0.286065125133584,0.0008180514961,0.041429908119689,0.041429908119689,0,2.938113348e-06,2.938113348e-06,0,NA,0.209744024878433,0.001007173654206,0.00136254221585,0.006582382529932,0.005219840314082,1.059121237e-06,-5.40546527e-07,-1.599667764e-06,-3.87945205479446,-0.060340775595439,-0.000819198169446,0.052855058318407,0.052855058318407,0,2.657239057e-06,2.657239057e-06,0,NA,0.63193249380999,0.001018228015342,0.044951262431411,0.044951262431411,0,4.08782766e-06,4.08782766e-06,0,NA,0.354823218516816,0.00130678727106
uuid:386757be-e09d-439e-b4db-964a938037bd,DEG,2014-10-31,0.003368362772691,0.003368362772691,0,1.849150201e-06,1.849150201e-06,0,NA,0.029144974600624,0.000670532568164,0.003430406061358,0.003430406061358,0,3.875897503e-06,3.875897503e-06,0,NA,0.039889606626598,0.001425172904128,0.006468469579774,0.006468469579774,0,6.036147907e-06,6.036147907e-06,0,NA,0.023719700420076,0.002212340870914,0.069656321620824,0.07410586092606,0.004449539305236,-1.47708333e-07,-0.000259174956327,-0.000259027247993,-2.56712328767117,0.3114234616296,-0.000330597680749,0.01872287808147,0.003682801210275,-0.015040076871195,7.89239289e-07,3.336361452e-06,2.547122164e-06,-6.64109589041072,0.114543129758168,0.004810798015663,0.006932482779802,0.018811277577101,0.011878794797299,2.3050387e-08,8.12656293e-06,8.103512544e-06,-6.64109589041072,0.040136454301468,0.004630906889688,0.057491834269947,0.116390171055636,0.05889833678569,-2.6998204873e-05,-0.000257362029199,-0.000230363824326,-2.56712328767117,0.8479507232903,-0.011396082960041,0.051457168628021,0.10895369603532,0.057496527407299,-3.5644235573e-05,-0.000360437536115,-0.000324793300542,-2.56712328767117,0.454521433514245,-0.014960714321128,0.060167353828635,0.125463569045789,0.065296215217154,-4.4338713752e-05,-0.000506433696591,-0.000462094982839,-2.56712328767117,0.75709411558298,-0.019296115382285,0.044301114791065,0.050247597287661,0.005946482496596,-2.9912579216e-05,-0.000247553363578,-0.000217640784362,-2.56712328767117,0.439772546023832,-0.012272122986773,0.046309871418273,0.033836418917797,-0.012473452500476,1.2317956373e-05,-0.00017835289771,-0.000190670854082,-2.56712328767117,0.26541331309575,0.003310768961111,0.05379377254025,0.075879120828003,0.022085348287753,-3.103183946e-06,-0.000160037161103,-0.000156933977157,-2.56712328767117,0.209894440795702,-0.002000779190379,0.009310112083277,0.009310112083277,0,-1.537833574e-05,-1.537833574e-05,0,NA,-0.03399441475289,-0.005659585927051,0.07869936975446,0.07869936975446,0,-2.7947262495e-05,-2.7947262495e-05,0,NA,0.666196152709961,-0.009798651786029,0.068393011096565,0.057398911967044,-0.010994099129521,6.470865239e-06,-0.000261002556777,-0.000267473422016,-2.56712328767117,0.337232041335823,0.002012003431697
uuid:3896c8af-8063-41f4-a857-e7e2465119ec,DEG,2014-09-30,0.005571335465556,0.005571335465556,0,-9.3915385e-07,-9.3915385e-07,0,NA,0.041071202707434,-0.000465169421661,0.007241699578821,0.007241699578821,0,1.73200534e-07,1.73200534e-07,0,NA,0.052515652004081,-0.000162314089747,0.00761458474932,0.00761458474932,0,-1.37200812e-07,-1.37200812e-07,0,NA,0.041423483284928,-0.00010483254914,0.056261485434416,0.056261485434416,0,8.483968058e-06,8.483968058e-06,0,NA,0.300695533518953,0.001809856787228,0.010415768561384,0.010415768561384,0,3.813856812e-06,3.813856812e-06,0,NA,0.140701163509187,0.001691537007516,0.005656640066863,0.005656640066863,0,1.719132987e-06,1.719132987e-06,0,NA,0.065007767762382,0.000883490513395,0.057174998783165,0.057174998783165,0,6.885573374e-06,6.885573374e-06,0,NA,0.757917782472711,0.002056421084448,0.070103450015065,0.059295408934755,-0.01080804108031,-6.7699257384e-05,-1.1400006606e-05,5.6299250777e-05,-8.74520547945212,0.366874387222469,-0.002799744810422,0.06852319831868,0.060328824053528,-0.008194374265152,-7.9586078935e-05,-1.7829787755e-05,6.1756291179e-05,-8.74520547945212,0.635936408147523,-0.001704242049518,0.031487690017996,0.04588535589078,0.014397665872784,-4.4384765795e-05,-1.1898050875e-05,3.248671492e-05,-7.95616438356183,0.350280073533669,0.000570276537122,0.027059268621548,0.027059268621548,0,3.785767629e-06,3.785767629e-06,0,NA,0.287948191089339,0.00090880311735,0.042221846325099,0.042221846325099,0,8.602792933e-06,8.602792933e-06,0,NA,0.182401829536835,0.002208783767453,0.019851469639608,0.01241451909785,-0.007436950541758,-2.0388407269e-05,-4.894407995e-06,1.5493999274e-05,-8.74520547945212,-0.062752071625013,-0.00160275850779,0.043448288267785,0.043448288267785,0,7.640635044e-06,7.640635044e-06,0,NA,0.570196603007336,0.002638537610879,0.050517653855417,0.050517653855417,0,7.399443445e-06,7.399443445e-06,0,NA,0.345431080449918,0.001777563403603
uuid:39146a8d-b43c-419d-90b5-a417d4e70c2e,DEF,2014-10-29,0.006480301998134,0.006480301998134,0,-9.20945963e-07,-9.20945963e-07,0,NA,0.032604884740252,-0.000426301393792,0.008037569337972,0.008037569337972,0,4.70369386e-07,4.70369386e-07,0,NA,0.043043023448937,4.3166870637e-05,0.007778237030651,0.007778237030651,0,6.8773744e-07,6.8773744e-07,0,NA,0.03048164920204,0.000134083389019,0.045879244732478,0.045879244732478,0,-3.763563929e-06,-3.763563929e-06,0,NA,0.30189359736284,-0.001319574965762,0.015324725192287,0.015324725192287,0,4.370284676e-06,4.370284676e-06,0,NA,0.114746250200567,0.001356391343781,0.007737412772738,0.007737412772738,0,3.937949763e-06,3.937949763e-06,0,NA,0.048782474028974,0.001188191535865,0.05201972416769,0.05201972416769,0,-3.683110382e-06,-3.683110382e-06,0,NA,0.814688107814384,-0.000893324010266,0.016271833512113,0.082295901810019,0.066024068297906,-5.578609893e-06,6.496144481e-06,1.2074754374e-05,-2.77808219178087,0.455393625300387,-0.006286409044677,0.014450843079067,0.094434305179453,0.079983462100385,-3.496649959e-06,2.0810141194e-05,2.4306791153e-05,-2.77808219178087,0.726013306329497,-0.006922741865317,0.006990190330705,0.026970301426233,0.019980111095529,3.487719024e-06,-1.8576150286e-05,-2.2063869311e-05,-2.99726027397264,0.405000886516586,-0.004439219215798,0.031125916564183,0.031125916564183,0,-2.96182876e-07,-2.96182876e-07,0,NA,0.263395798280967,-0.00033761977447,0.038579084663042,0.038579084663042,0,-2.342538895e-06,-2.342538895e-06,0,NA,0.197938366126567,-0.000768433219993,0.00803093152442,0.006930893624503,-0.001100037899918,-1.589574308e-06,1.1798822751e-05,1.3388397059e-05,-2.77808219178087,-0.039462069453664,-0.001914628588541,0.048557227649193,0.048557227649193,0,-3.414952613e-06,-3.414952613e-06,0,NA,0.643810324049788,-0.000881552419867,0.045623986857695,0.045623986857695,0,-2.216893633e-06,-2.216893633e-06,0,NA,0.329675930925986,-0.000773130680028
